CaseID,tm_start,tm_finish,duration,QFLAG,weight,xacslang,xspanish,xvaccine,xideo,xparty7,urb_sub_rur,DeviceType,Browser,Q1,Q3,DOVQ4Order,Q4,Q5,Q7,DOVQ7aOrder,Q7a,Q7Text,DOVQ7bOrder,Q7ba,Q7bb,Q7bc,Q7bd,Q7be,Q7bf,Q7c,Q7z,Q8a,Q8b,Q8c,Q8d,Q8e,Q9,Q9a,DOVQ11Order,Q11,Q12,DOVQ13Order,Q13,Q14,Q20,us_born,ppage,ppagecat,ppagect4,ppeduc,ppeducat,ppethm,ppgender,pphhhead,pphhsize,pphouse,ppincimp,ppmarit,ppmsacat,ppreg4,ppreg9,pprent,ppstaten,ppt01,ppt25,ppt612,ppt1317,ppt18ov,ppwork,fips,ppp20071,TQ1,TQ3,TQ4,TQ5,TQ7,TQ7a,TQ7b,TQ7c,TQ7z,TQ8,TQ9,TQ9a,TQ11,TQ12,TQ13,TQ14,TQ20,speeder,refusers
332,2/26/2021 21:01:40,2/26/2021 21:04:32,172,1,1.1429,5,1,1,2,7,3,10,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,2,88,3,88,2,1,2,1,1,88,1,3,66,6,4,13,4,1,1,1,2,1,20,1,1,4,9,1,93,0,0,0,0,2,5,6013,1,70, , , , , , , , ,24,10, ,10,11,11, ,8,0,0
333,2/26/2021 20:58:30,2/26/2021 21:08:40,610,1,.4942,5,1,2,4,7,3,10,Chrome,2,2, ,88,1,2,"_4,_2,_1,_5,_3,_6,refused",5, ,"a,e,c,f,b,d",2,2,3,2,2,1,88,1,3,2,2,2,3,3,88,1,3,2,2,1,2,1,3,70,6,4,9,2,2,2,1,2,1,13,1,1,3,6,2,61,0,0,0,0,2,5,21111,2,11,11, ,13,15,26,86, ,27,107,9, ,12,8,12,10,12,0,0
334,2/26/2021 21:02:16,2/26/2021 21:05:01,165,1,1.0866,5,1,1,6,5,3,7,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,99,2,2,88,2,88,2,1,1,2,1,88,1,3,70,6,4,11,3,1,1,1,2,1,18,1,1,1,2,1,21,0,0,0,0,2,5,36103,2,14, , , , , , , , ,29,9, ,10,51,14, ,9,0,0
335,2/26/2021 21:04:10,2/26/2021 21:09:13,303,1,1.5681,5,1,1,2,5,1,10,Chrome,2,3,1,1,2,1, ,88, , ,88,88,88,88,88,88,2,5,2,3,3,4,88,2,88,2,1,2,2,2,3,1,3,47,4,3,12,4,3,1,0,5,1,15,1,1,2,3,1,33,0,0,0,2,3,2,17031,88,8,12,11,11,11, , ,39,26,40,30, ,17,12,30,20,7,0,0
336,2/26/2021 21:06:02,2/26/2021 21:09:30,208,1,1.7884,5,1,1,7,3,3,8,Chrome,2,4, ,88,2,4,"_5,_2,_3,_1,_4,_6,refused",1, ,"d,c,e,a,f,b",4,4,4,4,4,4,88,2,4,4,4,4,88,3,88,1,3,5,1,2,3,1,3,62,5,4,9,2,1,1,1,2,1,1,3,1,3,5,1,59,1,0,0,0,1,5,12019,1,10,7, ,8,9,14,31, ,9,20,9, ,10,10,10,14,6,0,0
337,2/26/2021 21:06:34,2/26/2021 21:09:32,178,1,.315,2,1,3,4,6,3,4,Safari,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,7,2,2,2,3,3,1,88,1,1,1,2,1,2,1,2,57,5,3,13,4,4,1,1,2,1,19,1,1,1,2,1,22,0,0,0,0,2,1,34025,2,9,5, ,6,7, , ,14,19,39,7, ,11,8,9,11,8,0,0
338,2/26/2021 21:01:05,2/26/2021 21:09:32,507,1,1.4858,5,1,1,4,6,3,10,Chrome,2,3,2,2,3,4,"_1,_2,_4,_5,_3,_6,refused",6,pissy that the cops were on the list and then weren't on the list and still aren't on the list,"c,b,f,a,e,d",2,3,3,3,3,3,88,1,3,3,3,4,88,2,88,2,3,3,2,1,2,1,3,48,4,3,9,2,1,2,1,3,1,16,1,1,2,3,1,31,0,0,0,1,2,1,39173,88,4,3,6,4,6,23,23, ,5,17,4, ,5,5,6,6,4,0,0
339,2/26/2021 21:07:54,2/26/2021 21:18:25,631,1,1.4833,5,1,1,6,2,3,3,Safari iPhone,2,3,1,1,2,2,"_5,_2,_1,_3,_4,_6,refused",1, ,"c,d,b,e,f,a",2,2,4,2,1,2,88,1,2,3,3,2,88,2,88,1,3,3,1,2,1,1,3,39,3,2,10,3,1,2,0,4,1,15,1,1,3,5,1,58,0,0,2,0,2,7,13077,2,41,12,28,38,13,39,186, ,11,185,4, ,9,15,14,6,4,0,0
340,2/26/2021 21:07:45,2/28/2021 20:51:53,171848,1,1.382,5,1,1,3,5,3,8,Chrome,2,2, ,88,2,2,"_5,_4,_2,_3,_1,_6,refused",5, ,"b,d,e,c,a,f",3,4,4,3,3,1,88,7,2,2,2,3,88,3,88,1,1,2,2,2,3,2,3,30,2,2,10,3,5,2,1,3,3,7,6,1,4,8,2,86,0,1,0,0,2,1,4019,88,17,3, ,4,6,6,26, ,7,14,8, ,5,7,7,5,4,0,0
341,2/26/2021 21:08:10,2/26/2021 21:47:26,2356,1,2.2551,5,1,1,1,1,3,10,Chrome,2,5, ,88,2,88, ,88, , ,88,88,88,88,88,88,88,88,2,5,5,2,88,1,88,1,3,3,1,2,2,1,3,41,3,2,7,1,1,2,1,3,1,9,1,0,3,7,1,73,0,0,0,1,2,1,40105,1,20,7, ,15, , , , , ,36,11, ,20,14,2153,21,7,0,0
342,2/26/2021 21:08:47,2/26/2021 21:12:33,226,1,1.9064,1,1,3,2,7,3,4,Safari,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,1,1,3,3,4,1,2,88,1,1,1,2,1,2,1,1,57,5,3,7,1,4,2,1,4,1,15,6,1,4,9,1,93,0,0,0,0,4,1,6037,2,12,6, ,10,12, , ,20,9,62,11, ,12,8,18,16,10,0,0
343,2/26/2021 21:09:22,2/26/2021 21:12:36,194,1,1.4133,5,1,1,6,1,3,4,Safari,2,1, ,88,1,1, ,88, , ,88,88,88,88,88,88,4,5,2,2,2,2,88,3,88,1,3,2,2,2,2,1,3,77,7,4,10,3,1,2,1,2,2,11,1,1,4,9,1,92,0,0,0,0,2,2,41071,1,8,5, ,5,10, , ,14,17,32,9, ,10,16,16,10,9,0,0
344,2/26/2021 21:09:35,2/26/2021 21:12:35,180,1,.3698,5,1,2,4,6,1,13,Chrome,2,5, ,88,3,88, ,88, , ,88,88,88,88,88,88,88,88,4,4,4,3,3,2,88,1,3,4,2,2,2,1,3,56,5,3,10,3,2,2,1,2,2,11,3,1,1,2,1,23,0,0,0,0,2,1,42101,1,12,7, ,12, , , , , ,43,12, ,16,13,20,13,7,0,0
345,2/26/2021 20:28:11,2/26/2021 21:13:28,2717,1,.8455,1,1,1,1,5,2,10,Chrome,2,3,2,1,2,3,"_4,_5,_2,_1,_3,_6,refused",2, ,"b,e,a,c,f,d",2,2,3,2,2,3,88,1,2,2,2,3,3,2,88,1,3,5,2,2,2,1,1,29,2,1,10,3,4,2,1,3,1,16,1,0,3,5,2,59,0,0,1,0,2,1,12087,88,5,5,3,4,5,6,25, ,27,23,19, ,13,27,8,13,7,0,0
346,2/26/2021 21:11:18,2/26/2021 21:13:44,146,1,.198,1,1,3,3,7,3,8,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,2,1,2,88,1,1,1,1,1,88,1,1,69,6,4,10,3,4,1,1,2,1,16,1,1,2,4,1,41,0,0,0,0,2,5,27037,2,9, , , , , , , , ,31,9, ,10,13,18, ,8,0,0
347,2/26/2021 21:12:07,2/26/2021 21:13:59,112,1,2.1153,5,1,1,6,3,3,10,Chrome,2,2, ,88,1,2,"_1,_3,_5,_4,_2,_6,refused",5, ,"f,b,a,d,c,e",2,3,2,1,2,3,88,6,3,3,3,3,88,3,88,1,3,3,1,1,2,3,3,57,5,3,11,3,1,1,1,2,1,11,6,1,3,7,1,74,0,0,0,0,2,7,48201,88,9,7, ,22,5,4,10, ,4,9,4, ,3,2,3,2,3,0,0
348,2/26/2021 21:12:25,2/26/2021 21:14:19,114,1,1.1678,2,1,3,4,5,1,8,Chrome,2,3,1,1,3,3,"_3,_2,_1,_4,_5,_6,refused",3, ,"d,c,f,e,b,a",2,3,4,1,2,2,88,2,2,3,2,3,2,3,88,1,3,1,1,1,3,2,1,19,1,1,9,2,4,1,0,2,1,11,5,1,4,8,1,85,0,0,0,0,2,4,35013,88,5,3,4,4,4,5,19, ,4,15,4, ,4,8,4,5,5,0,0
350,2/26/2021 21:11:31,2/26/2021 21:14:31,180,1,.2162,2,1,3,4,4,1,10,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,1,1,5,4,1,1,5,1,2,88,2,1,42,3,2,12,4,4,2,1,1,1,17,1,1,4,9,1,93,0,0,0,0,1,1,6039,88,24, , , , , , , , ,17,5,4,6,7,14, ,8,0,0
351,2/26/2021 21:14:32,2/26/2021 21:16:58,146,1,.9865,5,1,1,4,5,3,10,Firefox,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,1,2,2,3,4,88,2,88,2,3,2,1,1,2,1,3,54,4,3,9,2,5,1,0,3,1,18,3,1,1,2,1,22,0,0,0,1,2,1,34031,2,33,4, ,4,6, , ,8,4,17,4, ,6,7,7,14,7,0,0
352,2/26/2021 21:14:54,2/26/2021 21:39:03,1449,1,1.2476,5,1,1,4,5,3,8,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,4,7,2,2,2,2,88,2,88,2,1,2,1,1,2,1,3,49,4,3,10,3,1,1,1,3,3,13,1,1,4,8,2,84,0,0,0,1,2,1,8005,2,10,5, ,8,8, , ,27,40,23,259, ,1004,7,14,12,9,0,0
353,2/26/2021 21:15:18,2/26/2021 21:18:34,196,1,.3442,1,1,3,6,1,2,8,Chrome,2,4, ,88,2,4,"_3,_2,_1,_4,_5,_6,refused",1, ,"b,a,e,f,d,c",4,4,4,1,1,4,88,1,1,3,2,2,3,3,88,1,3,4,1,2,1,1,2,28,2,1,13,4,4,1,1,4,1,16,1,1,4,8,1,84,1,1,0,0,2,1,8041,88,4,3, ,5,5,19,31, ,14,29,12, ,5,10,9,11,4,0,0
354,2/26/2021 21:15:45,2/27/2021 5:18:23,28958,1,.7837,2,2,3,4,6,3,3,Safari iPhone,2,3,2,2,3,4,"_4,_2,_3,_5,_1,_6,refused",1, ,"c,a,e,b,d,f",3,3,3,3,3,3,88,1,3,4,4,4,4,5,4,1,3,1,2,2,1,1,1,31,2,2,11,3,4,2,1,3,1,17,6,1,4,9,2,93,0,0,0,0,3,1,6037,88,9,10,5,52,30,30,443, ,13,20,9,7,8,11,17,12,8,0,0
355,2/26/2021 21:15:57,2/26/2021 21:18:12,135,1,1.2316,5,1,1,4,5,3,10,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,5,1,1,1,3,88,2,88,1,1,1,2,1,2,1,3,47,4,3,11,3,1,1,1,3,1,21,1,1,3,5,1,59,0,0,0,0,3,1,12009,2,6,4, ,5,4, , ,7,15,14,6, ,11,8,11,11,13,0,0
356,2/26/2021 21:16:07,2/26/2021 21:19:52,225,1,1.4763,5,1,1,4,4,2,3,Safari iPhone,2,3,1,2,3,4,"_5,_4,_3,_1,_2,_6,refused",1, ,"a,c,d,e,f,b",4,4,4,4,4,4,88,1,5,5,5,5,88,5,4,1,3,5,2,2,1,2,3,20,1,1,9,2,5,1,0,2,1,11,5,0,2,3,1,31,0,0,0,0,2,1,39163,88,6,5,5,10,10,18,35, ,12,22,11,10,12,13,12,9,15,0,0
357,2/26/2021 21:16:08,2/26/2021 21:19:07,179,1,.9972,5,1,1,6,3,3,10,Firefox,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,2,2,4,88,3,88,2,1,1,1,1,88,1,3,84,7,4,10,3,1,1,1,2,2,14,1,1,1,2,1,22,0,0,0,0,2,5,34031,2,9, , , , , , , , ,57,15, ,17,11,31, ,12,0,0
358,2/26/2021 21:16:12,2/26/2021 21:20:39,267,1,1.2282,5,1,1,6,1,1,10,Edge,2,4, ,88,3,3,"_1,_4,_3,_2,_5,_6,refused",1, ,"e,d,b,a,f,c",3,3,3,2,3,2,88,1,3,3,3,4,88,3,88,1,3,3,1,2,1,1,3,65,6,4,9,2,1,1,1,2,1,15,1,1,4,9,1,92,0,0,0,0,2,5,41029,2,8,6, ,15,8,21,53, ,13,26,17, ,9,28,17,13,8,0,0
359,2/26/2021 21:17:09,2/26/2021 21:19:07,118,1,1.2688,5,1,1,6,1,3,8,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,99,7,1,1,2,2,88,2,88,2,1,2,2,2,1,1,3,48,4,3,13,4,1,2,1,3,3,16,1,1,2,3,2,35,0,0,0,0,3,1,55087,2,5,3, ,6,6, , ,8,6,28,11, ,7,6,9,9,5,0,0
360,2/26/2021 21:17:16,2/26/2021 21:19:54,158,1,.7607,5,1,2,4,4,1,3,Safari iPhone,2,4, ,88,1,4,"_4,_3,_5,_1,_2,_6,refused",2, ,"e,f,b,c,d,a",2,3,3,2,2,3,88,1,5,5,5,1,4,2,88,2,3,5,2,2,2,4,3,26,2,1,9,2,2,2,1,5,4,3,6,1,2,3,2,31,1,1,1,0,2,1,39049,88,4,4, ,3,4,8,37, ,6,26,5, ,6,15,8,6,5,0,0
361,2/26/2021 21:17:29,2/26/2021 21:20:39,190,1,1.6851,5,1,1,4,5,3,10,Chrome,2,3,1,1,2,3,"_3,_1,_5,_4,_2,_6,refused",2, ,"d,c,f,a,b,e",2,4,4,2,2,2,88,1,2,3,3,3,88,3,88,2,3,5,1,2,3,1,3,43,3,2,9,2,1,1,1,4,1,12,1,1,4,8,1,87,0,1,1,0,2,1,49045,88,6,3,4,4,9,13,36, ,6,32,8, ,6,10,9,10,5,0,0
362,2/26/2021 21:18:39,2/26/2021 21:21:30,171,1,1.1044,5,1,1,6,1,2,7,Chrome,2,5, ,88,1,88, ,88, , ,88,88,88,88,88,88,88,88,4,4,3,4,88,5,3,2,3,3,1,2,2,1,3,71,6,4,9,2,1,2,1,2,1,13,1,0,2,3,1,34,0,0,0,0,2,5,26141,2,23,6, ,6, , , , , ,24,14,7,11,9,13,9,7,0,0
363,2/26/2021 21:19:15,2/26/2021 21:27:20,485,1,.2279,5,1,1,4,7,1,3,Safari iPhone,2,2, ,88,1,2,"_5,_2,_3,_1,_4,_6,refused",6,"Just recovering from major surgery, would like to get strength back first.","f,e,b,a,c,d",3,3,3,2,2,2,88,7,3,3,3,3,3,2,88,2,3,3,2,2,2,4,3,63,5,4,11,3,2,2,1,2,1,12,1,1,3,5,1,58,0,0,0,0,2,1,13095,1,17,10, ,29,13,81,62, ,12,65,12, ,16,18,20,13,63,0,0
364,2/26/2021 21:19:10,2/26/2021 21:21:32,142,1,.1073,2,1,3,2,7,1,10,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,4,1,3,88,1,1,1,1,1,88,1,1,76,7,4,10,3,4,1,1,2,1,11,1,1,3,7,3,74,0,0,0,0,2,5,48355,2,11, , , , , , , , ,40,14, ,7,10,16, ,9,0,0
365,2/26/2021 21:20:17,2/27/2021 21:59:44,88767,1,1.6912,5,1,1,4,5,1,10,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,4,2,2,2,2,3,88,2,88,1,1,2,2,1,2,1,3,41,3,2,11,3,1,2,1,2,1,19,1,1,4,9,1,93,0,0,0,0,2,1,6107,2, ,5054, ,5,5, , ,9,5,15,8, ,4,6,7,6,3,0,0
366,2/26/2021 21:20:28,2/26/2021 21:23:54,206,1,1.3863,5,1,1,3,6,1,3,Safari iPhone,2,2, ,88,2,2,"_2,_4,_1,_5,_3,_6,refused",2, ,"c,a,b,e,d,f",2,3,2,2,2,3,88,2,2,2,2,2,88,2,88,1,3,2,2,2,3,1,3,56,5,3,9,2,1,1,1,3,1,17,1,1,3,6,1,62,0,0,0,0,3,1,47037,2,6,6, ,8,11,6,37, ,17,20,8, ,11,22,15,9,7,0,0
367,2/26/2021 21:21:24,2/26/2021 21:24:21,177,1,1.099,5,1,1,4,2,1,10,Chrome,2,1, ,88,1,1, ,88, , ,88,88,88,88,88,88,1,7,1,1,2,1,88,5,3,2,1,1,2,1,2,1,3,51,4,3,13,4,1,1,1,3,1,18,1,0,2,4,1,45,0,0,0,0,3,1,46135,1,6,4, ,7,8, , ,15,14,26,8,11,10,17,12,12,7,0,0
368,2/26/2021 21:21:40,2/26/2021 21:23:09,89,1,1.0731,5,1,1,4,5,2,3,Safari iPhone,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,2,88,2,88,1,1,1,2,1,88,1,3,76,7,4,13,4,1,2,1,2,1,19,1,0,4,9,1,93,0,0,0,0,2,1,6057,2,6, , , , , , , , ,18,6, ,7,7,11, ,11,0,0
369,2/26/2021 21:22:32,2/26/2021 21:24:56,144,1,1.1405,5,1,1,6,1,1,3,Safari iPhone,2,1, ,88,1,1, ,88, , ,88,88,88,88,88,88,2,7,2,2,2,4,88,2,88,2,1,4,1,1,3,1,3,64,5,4,12,4,1,1,1,3,1,16,1,1,3,7,1,74,0,0,0,0,3,2,48439,1,7,3, ,7,4, , ,13,4,46,5, ,6,10,6,11,5,0,0
370,2/26/2021 21:23:35,2/26/2021 21:26:28,173,1,.6658,5,1,1,6,1,2,10,Edge,2,5, ,88,1,88, ,88, , ,88,88,88,88,88,88,88,88,5,5,5,5,88,4,88,2,3,5,1,2,1,1,3,74,6,4,11,3,5,1,1,4,1,14,1,1,4,8,1,86,0,0,0,0,4,5,4025,2,10,6, ,15, , , , , ,33,16, ,13,10,19,11,9,0,0
371,2/26/2021 21:24:09,2/26/2021 21:29:30,321,1,3.7309,5,1,1,4,5,2,8,Firefox,2,2, ,88,3,2,"_4,_2,_1,_3,_5,_6,refused",2, ,"c,d,f,a,b,e",2,2,2,2,2,1,88,2,2,3,3,3,88,2,88,1,3,2,1,2,3,1,3,18,1,1,7,1,3,2,0,5,2,4,5,0,4,9,2,93,0,0,1,1,3,7,6015,88,7,8, ,18,18,30,59, ,20,30,12, ,20,19,20,16,13,0,0
372,2/26/2021 21:25:07,2/27/2021 15:15:34,64227,1,.6714,5,1,2,1,7,1,8,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,4,3,1,88,2,1,1,1,1,88,6,3,43,3,2,10,3,2,1,0,3,1,18,6,0,3,6,1,64,0,0,0,1,2,1,28083,2,17, , , , , , , , ,31,11, ,15,16,16, ,26,0,0
373,2/26/2021 21:26:25,2/26/2021 21:31:54,329,1,1.0258,5,1,1,3,5,3,4,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,2,2,1,2,3,1,2,88,1,1,1,2,2,2,1,3,47,4,3,9,2,2,1,1,4,1,16,1,1,3,5,1,58,0,0,1,1,2,1,13135,88,6,3, ,5,5, , ,11,175,30,8, ,6,6,31,13,9,0,0
374,2/26/2021 21:26:52,2/26/2021 21:30:31,219,1,.6202,2,1,3,4,7,1,3,Safari iPhone,2,1, ,88,1,1, ,88, , ,88,88,88,88,88,88,2,2,1,1,2,3,1,2,88,1,1,1,2,1,4,1,2,65,6,4,9,2,4,1,1,3,1,17,1,0,3,7,1,74,0,0,0,0,3,1,48321,2,8,5, ,8,11, , ,14,11,44,12, ,11,15,37,21,8,0,0
375,2/26/2021 21:27:14,2/26/2021 21:33:14,360,1,1.1279,5,1,1,6,6,3,10,Chrome,2,3,1,2,2,4,"_1,_2,_4,_5,_3,_6,refused",1, ,"d,b,c,f,e,a",3,3,3,1,2,3,88,1,2,3,2,2,88,4,88,1,3,4,2,1,2,1,3,53,4,3,11,3,1,1,1,4,1,19,1,1,1,2,1,21,0,0,0,0,4,1,36029,2,43,5,4,6,16,68,106, ,9,18,7, ,5,10,24,10,6,0,0
376,2/26/2021 21:27:17,2/26/2021 21:31:28,251,1,1.1488,5,1,1,5,3,3,4,Safari,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,2,2,2,88,2,88,1,1,1,1,1,88,1,3,71,6,4,10,3,1,1,1,2,1,12,1,1,3,5,1,55,0,0,0,0,2,5,54079,2,15, , , , , , , , ,126,15, ,17,10,27, ,13,0,0
377,2/26/2021 21:27:36,2/26/2021 21:30:50,194,1,1.5815,5,1,1,4,1,3,10,Chrome,2,1, ,88,1,1, ,88, , ,88,88,88,88,88,88,3,7,2,3,2,3,88,1,88,1,3,1,1,2,2,1,3,68,6,4,9,2,1,2,1,1,1,13,2,1,3,5,2,59,0,0,0,0,1,1,12101,2,6,13, ,8,10, , ,15,18,28,9, ,12,10,16,10,8,0,0
378,2/26/2021 21:26:00,2/26/2021 21:31:24,324,1,1.9717,5,1,1,2,6,1,10,Edge,2,1, ,88,2,2,"_3,_5,_4,_2,_1,_6,refused",3, ,"a,b,d,f,e,c",2,3,3,3,3,3,88,1,2,2,2,3,88,2,88,1,1,1,2,1,3,1,3,41,3,2,13,4,1,1,1,2,3,18,6,1,3,5,2,53,0,0,0,0,2,1,11001,88,14,7, ,7,6,10,61, ,15,34,8, ,7,13,8,8,7,0,0
379,2/26/2021 21:28:02,2/26/2021 21:30:29,147,1,.1927,2,1,3,4,3,1,10,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,2,2,1,2,88,2,1,1,1,1,88,1,2,73,6,4,13,4,4,1,1,2,1,18,1,1,1,2,1,21,0,0,0,0,2,5,36005,2,8, , , , , , , , ,55,9, ,7,10,11, ,11,0,0
380,2/26/2021 21:27:51,2/26/2021 21:37:03,552,1,.2544,5,1,2,99,7,1,8,Chrome,2,2, ,88,2,2,"_4,_3,_2,_5,_1,_6,refused",2, ,"b,c,d,f,a,e",1,1,1,1,1,1,88,1,3,3,3,3,3,2,88,2,1,2,1,1,2,1,3,61,5,4,9,2,2,1,1,1,3,7,3,1,3,6,2,62,0,0,0,0,1,5,47093,1,17,12, ,12,20,18,94, ,31,126,43, ,28,47,23,16,11,0,0
381,2/26/2021 21:29:22,2/26/2021 21:43:26,844,1,.9649,5,1,1,3,7,3,8,Chrome,2,3,2,2,1,3,"_4,_1,_2,_5,_3,_6,refused",3, ,"d,a,f,e,c,b",2,3,4,3,3,2,88,1,3,4,5,2,88,3,88,2,3,4,1,99,3,5,3,74,6,4,14,4,1,2,1,2,1,14,1,1,4,9,1,93,0,0,0,0,2,2,6037,2,12,8,8,11,24,161,151, ,65,94,23, ,17,50,30,60,49,0,0
382,2/26/2021 21:28:35,2/26/2021 21:32:05,210,1,1.4133,5,1,1,2,7,3,8,Chrome,2,1, ,88,2,2,"_5,_1,_4,_2,_3,_6,refused",5, ,"e,b,f,c,a,d",1,2,2,2,2,1,88,1,2,2,2,2,88,2,88,2,1,2,2,1,3,1,3,32,2,2,13,4,1,2,1,4,1,18,1,1,2,3,1,31,0,2,0,0,2,7,39061,88,10,3, ,3,5,4,20, ,4,10,8, ,6,6,5,6,2,0,0
383,2/26/2021 21:30:02,2/26/2021 21:34:48,286,1,.1807,2,1,1,3,5,3,10,Edge,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,2,3,3,2,3,88,2,1,2,2,2,88,1,2,69,6,4,12,4,4,2,1,3,2,8,3,1,4,9,1,93,0,0,0,0,3,5,6037,88,13, , , , , , , , ,94,23, ,23,14,23, ,20,0,0
384,2/26/2021 21:31:49,2/26/2021 21:35:43,234,1,2.0975,2,2,1,4,2,3,8,Chrome,2,4, ,88,3,4,"_4,_1,_2,_3,_5,_6,refused",1, ,"d,c,b,e,f,a",3,3,3,2,1,4,88,1,4,4,4,4,4,3,88,1,3,3,1,2,1,2,2,23,1,1,10,3,4,1,0,3,1,19,5,1,3,5,1,52,0,0,0,0,3,1,24021,88,5,4, ,7,7,17,24, ,14,24,71, ,6,5,7,9,18,0,0
385,2/26/2021 21:31:49,2/26/2021 21:34:42,173,1,.1906,1,1,3,3,7,2,10,Edge,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,7,1,1,1,2,1,2,88,1,1,2,2,1,3,1,1,51,4,3,12,4,4,1,1,3,1,17,1,1,2,3,1,34,0,0,0,1,2,1,26161,2,6,6, ,6,6, , ,23,8,36,8, ,8,13,10,10,7,0,0
386,2/26/2021 21:32:12,2/26/2021 21:34:53,161,1,1.0322,3,2,3,2,6,2,8,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,1,1,1,2,2,2,1,88,2,1,2,2,1,2,1,2,38,3,2,7,1,4,2,1,5,1,10,1,0,3,7,1,74,0,0,2,0,3,7,48427,2,7,4, ,6,10, , ,25,9,25,5, ,8,9,10,7,12,0,0
387,2/26/2021 21:32:21,3/4/2021 18:58:12,509151,1,.1868,2,2,3,5,3,3,8,Chrome,2,2, ,88,2,2,"_1,_4,_3,_5,_2,_6,refused",6,sufro de alergias y no estoy segura que yo pueda ponermela,"f,a,c,d,e,b",2,3,2,1,1,2,88,2,3,3,3,5,4,1,88,2,3,3,1,1,1,1,2,58,5,3,10,3,4,2,1,4,2,6,1,1,3,5,2,59,0,0,0,0,4,2,12011,2,9,8, ,9,15,54,73, ,13,44,9, ,11,10,15,8,8,0,0
388,2/26/2021 21:33:08,2/26/2021 21:34:34,86,1,1.3629,5,1,1,5,3,3,3,Safari iPhone,2,1, ,88,1,1, ,88, , ,88,88,88,88,88,88,3,5,3,3,3,3,88,3,88,1,3,2,2,2,3,1,3,42,3,2,13,4,1,2,1,5,1,19,1,1,1,2,1,22,0,0,1,2,2,1,34025,2,4,3, ,5,4, , ,8,5,12,6, ,5,6,3,5,5,0,0
389,2/26/2021 21:34:09,2/26/2021 21:35:43,94,1,1.1631,5,1,1,4,2,2,10,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,2,3,3,3,3,88,3,88,1,1,1,2,1,2,1,3,61,5,4,10,3,1,2,1,4,1,17,1,0,3,6,1,64,0,0,0,0,4,7,28043,88,4,2, ,4,3, , ,10,8,12,6, ,7,5,4,3,6,0,0
390,2/26/2021 21:34:22,2/26/2021 21:39:25,303,1,.13,5,1,2,4,6,3,10,Edge,2,3,2,1,2,4,"_4,_1,_3,_2,_5,_6,refused",3, ,"a,f,e,d,b,c",3,4,1,1,1,1,88,7,3,3,4,5,5,3,88,2,3,3,1,2,1,1,3,45,4,3,10,3,2,1,1,3,3,5,1,1,4,9,2,93,0,0,0,1,2,2,6019,1,10,8,13,6,12,37,67, ,15,37,10, ,15,10,12,10,9,0,0
391,2/26/2021 21:34:51,2/26/2021 21:37:08,137,1,1.0493,5,1,1,3,7,1,4,Safari,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,4,88,4,88,2,1,1,2,1,88,1,3,74,6,4,12,4,1,2,1,2,1,17,1,1,3,5,2,56,0,0,0,0,2,5,37081,2,10, , , , , , , , ,27,13, ,10,16,25, ,6,0,0
393,2/26/2021 21:35:48,2/26/2021 21:38:48,180,1,.384,1,1,3,4,5,3,10,Chrome,2,3,1,1,2,4,"_2,_3,_1,_4,_5,_6,refused",5, ,"d,a,e,f,c,b",4,4,4,4,4,4,88,3,3,3,3,3,3,2,88,1,1,2,2,1,2,1,1,31,2,2,10,3,4,2,1,3,3,14,1,1,3,7,2,74,0,0,1,0,2,1,48215,2,6,4,3,8,16,8,19, ,12,17,11, ,9,10,29,4,6,0,0
